"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0Z250","2020-04-30 03:00:00","1124.000","278.000","1.000","13.500","0.990","893.300","","0.000","-99.000","-99.000","-99.000","14.100","","13.400",""
"C0K440","2020-04-30 03:00:00","35.000","335.000","0.300","20.900","0.950","1012.200","","0.000","-99.000","-99.000","-99.000","22.100","","20.800",""
"C0T900","2020-04-30 03:00:00","160.000","270.000","0.800","18.400","0.780","997.800","","0.000","-99.000","-99.000","-99.000","18.800","","18.100",""
"C0F9V0","2020-04-30 03:00:00","525.000","171.000","1.500","20.200","0.710","958.100","","0.000","-99.000","-99.000","-99.000","21.400","","20.200",""
"C0UA20","2020-04-30 03:00:00","2619.000","211.000","5.000","5.500","0.730","-99.000","","0.000","-99.000","-99.000","-99.000","6.200","","5.300",""
"C0M850","2020-04-30 03:00:00","695.000","0.000","0.000","17.700","0.990","937.700","","0.000","-99.000","-99.000","-99.000","18.700","","17.700",""
"C0C620","2020-04-30 03:00:00","19.000","0.000","0.000","17.300","0.960","1012.800","","0.000","-99.000","-99.000","-99.000","19.600","","17.300",""
"C0I360","2020-04-30 03:00:00","300.000","39.000","1.600","19.700","0.840","981.200","","0.000","-99.000","-99.000","-99.000","20.800","","19.700",""
"C0M810","2020-04-30 03:00:00","1354.000","0.000","0.000","15.500","0.890","869.000","","0.000","-99.000","-99.000","-99.000","16.100","","15.200",""
"C0AC80","2020-04-30 03:00:00","40.000","0.000","0.000","18.900","0.920","1011.200","","0.000","-99.000","-99.000","-99.000","21.800","","18.800",""
"CM0140","2020-04-30 03:00:00","26.000","339.000","0.800","22.900","0.720","1014.600","","0.000","-99.000","-99.000","-99.000","23.100","","22.900",""
"C0SA20","2020-04-30 03:00:00","857.000","347.000","1.200","16.200","1.000","921.500","","0.000","-99.000","-99.000","-99.000","16.300","","15.700",""
"C0K490","2020-04-30 03:00:00","91.000","97.000","1.000","20.300","0.870","1005.200","","0.000","-99.000","-99.000","-99.000","20.900","","20.200",""
"C0V820","2020-04-30 03:00:00","441.000","47.000","1.300","19.900","0.880","968.500","","0.000","-99.000","-99.000","-99.000","21.100","","19.900",""
"C0S810","2020-04-30 03:00:00","65.000","333.000","3.300","21.100","0.840","1011.900","","0.000","-99.000","-99.000","-99.000","21.400","","21.000",""
"C0R580","2020-04-30 03:00:00","10.000","350.000","1.000","23.000","0.910","1014.300","","0.000","-99.000","-99.000","-99.000","24.200","","23.000",""
"C0Z330","2020-04-30 03:00:00","488.000","0.000","0.200","17.700","0.990","964.200","","0.000","-99.000","-99.000","-99.000","17.900","","17.600",""
"C0E590","2020-04-30 03:00:00","40.000","99.000","1.400","19.200","1.000","1010.600","","0.000","-99.000","-99.000","-99.000","19.200","","18.800",""
"C0D540","2020-04-30 03:00:00","227.000","0.000","0.000","18.300","0.900","991.600","","0.000","-99.000","-99.000","-99.000","19.100","","18.000",""
"C0K420","2020-04-30 03:00:00","42.000","0.000","0.000","21.100","0.940","1011.100","","0.000","-99.000","-99.000","-99.000","22.500","","21.100",""
"C0Z180","2020-04-30 03:00:00","34.000","256.000","0.700","19.200","0.910","1013.400","","0.000","-99.000","-99.000","-99.000","20.300","","19.200",""
"C0M720","2020-04-30 03:00:00","225.000","125.000","0.700","20.900","0.810","990.100","","0.000","-99.000","-99.000","-99.000","21.600","","20.900",""
"C0V450","2020-04-30 03:00:00","51.000","18.000","1.100","22.800","0.990","1009.500","","0.000","-99.000","-99.000","-99.000","22.900","","22.500",""
"C0R280","2020-04-30 03:00:00","242.000","62.000","1.300","21.100","0.900","988.700","","0.000","-99.000","-99.000","-99.000","21.900","","20.900",""
"C0E610","2020-04-30 03:00:00","850.000","0.000","0.000","17.700","0.670","922.500","","0.000","-99.000","-99.000","-99.000","18.900","","17.700",""
"C0V610","2020-04-30 03:00:00","22.000","82.000","0.700","23.700","0.870","1013.100","","0.000","-99.000","-99.000","-99.000","25.100","","23.700",""
"C0Z310","2020-04-30 03:00:00","59.000","4.000","1.300","20.200","0.950","1011.200","","0.000","-99.000","-99.000","-99.000","20.500","","20.100",""
"C0S700","2020-04-30 03:00:00","507.000","196.000","1.200","17.000","0.960","960.900","","0.000","-99.000","-99.000","-99.000","17.200","","16.300",""
"C0T9G0","2020-04-30 03:00:00","605.000","31.000","1.000","17.000","0.990","951.200","","0.000","-99.000","-99.000","-99.000","17.700","","17.000",""
"C0U520","2020-04-30 03:00:00","517.000","236.000","0.800","15.200","0.990","960.900","","0.000","-99.000","-99.000","-99.000","16.000","","15.200",""
"C0E750","2020-04-30 03:00:00","62.000","188.000","0.800","21.900","0.810","1007.500","","0.000","-99.000","-99.000","-99.000","22.000","","21.200",""
"C0R810","2020-04-30 03:00:00","25.000","76.000","1.600","23.200","0.710","1013.300","","0.000","-99.000","-99.000","-99.000","23.600","","22.600",""
"C0G660","2020-04-30 03:00:00","27.000","152.000","0.300","21.200","1.000","1015.300","","0.000","-99.000","-99.000","-99.000","22.000","","21.200",""
"C0W140","2020-04-30 03:00:00","21.000","0.000","0.000","17.900","0.940","1014.900","","0.000","-99.000","-99.000","-99.000","19.700","","17.600",""
"C0U720","2020-04-30 03:00:00","1260.000","247.000","1.000","13.300","1.000","890.300","","0.000","-99.000","-99.000","-99.000","13.500","","12.900",""
"C0O960","2020-04-30 03:00:00","112.000","0.000","0.200","21.700","0.880","1002.100","","0.000","-99.000","-99.000","-99.000","22.000","","21.200",""
"C0E880","2020-04-30 03:00:00","507.000","176.000","1.300","18.500","0.990","958.900","","0.000","-99.000","-99.000","-99.000","20.300","","18.500",""
"C0AH10","2020-04-30 03:00:00","30.000","228.000","0.500","22.400","0.790","1012.200","","0.000","-99.000","-99.000","-99.000","24.500","","22.400",""
"C0R820","2020-04-30 03:00:00","588.000","0.000","0.000","19.000","0.860","951.100","","0.000","-99.000","-99.000","-99.000","19.600","","18.900",""
"C0R680","2020-04-30 03:00:00","13.000","44.000","3.100","24.400","0.790","1014.400","","0.000","-99.000","-99.000","-99.000","24.700","","24.300",""
"C0X210","2020-04-30 03:00:00","38.000","49.000","0.700","21.800","0.900","1009.800","","0.000","-99.000","-99.000","-99.000","22.200","","21.600",""
"C0D430","2020-04-30 03:00:00","87.000","0.000","0.000","17.300","0.990","1005.400","","0.000","-99.000","-99.000","-99.000","18.300","","17.300",""
"C0AD30","2020-04-30 03:00:00","20.000","253.000","1.400","22.200","0.720","1011.800","","0.000","-99.000","-99.000","-99.000","23.800","","22.200",""
"C0R240","2020-04-30 03:00:00","87.000","16.000","0.500","20.600","0.940","1005.300","","0.000","-99.000","-99.000","-99.000","21.800","","20.600",""
"C0AI30","2020-04-30 03:00:00","26.000","215.000","1.700","21.900","0.850","1013.900","","0.000","-99.000","-99.000","-99.000","24.400","","21.900",""
"C0U960","2020-04-30 03:00:00","1885.000","360.000","2.800","5.600","1.000","817.200","","0.000","-99.000","-99.000","-99.000","6.700","","5.200",""
"C0T9E0","2020-04-30 03:00:00","415.000","229.000","0.300","17.100","0.940","971.600","","0.000","-99.000","-99.000","-99.000","18.300","","17.100",""
"C0D550","2020-04-30 03:00:00","1956.000","0.000","0.000","11.700","0.700","813.700","","0.000","-99.000","-99.000","-99.000","12.300","","11.700",""
"C0C630","2020-04-30 03:00:00","209.000","196.000","2.100","19.800","0.760","992.300","","0.000","-99.000","-99.000","-99.000","20.600","","19.500",""
"C0X060","2020-04-30 03:00:00","19.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0R510","2020-04-30 03:00:00","31.000","40.000","1.700","23.900","0.850","1011.100","","0.000","-99.000","-99.000","-99.000","24.900","","23.600",""
"C0AC60","2020-04-30 03:00:00","55.000","186.000","0.300","19.800","0.850","1009.900","","0.000","-99.000","-99.000","-99.000","20.500","","19.700",""
"C0UA70","2020-04-30 03:00:00","547.000","162.000","3.000","18.100","0.990","955.200","","0.000","9.300","170.000","","18.400","","17.700",""
"C0G740","2020-04-30 03:00:00","24.000","308.000","0.300","21.000","0.940","1013.500","","0.000","-99.000","-99.000","-99.000","21.300","","21.000",""
"C0F9N0","2020-04-30 03:00:00","75.000","110.000","0.600","22.400","0.750","1007.200","","0.000","-99.000","-99.000","-99.000","23.000","","22.300",""
"C0F9T0","2020-04-30 03:00:00","111.000","0.000","0.000","22.300","0.830","1002.600","","0.000","-99.000","-99.000","-99.000","23.200","","22.100",""
"C0S710","2020-04-30 03:00:00","382.000","20.000","0.900","18.600","0.960","974.900","","0.000","-99.000","-99.000","-99.000","18.900","","18.600",""
"C0M680","2020-04-30 03:00:00","37.000","336.000","0.500","21.300","1.000","1013.300","","0.000","-99.000","-99.000","-99.000","22.100","","21.300",""
"C0X220","2020-04-30 03:00:00","26.000","8.000","0.400","22.200","0.870","1012.800","","0.000","-99.000","-99.000","-99.000","22.500","","22.000",""
"C0R560","2020-04-30 03:00:00","22.000","10.000","1.100","23.800","0.830","1013.600","","0.000","-99.000","-99.000","-99.000","24.500","","23.700",""
"C0F9P0","2020-04-30 03:00:00","26.000","87.000","1.100","21.500","0.960","1013.600","","0.000","-99.000","-99.000","-99.000","22.500","","21.500",""
"C0O970","2020-04-30 03:00:00","71.000","98.000","2.300","20.700","0.960","1007.500","","0.000","-99.000","-99.000","-99.000","21.200","","20.500",""
"C0F0B0","2020-04-30 03:00:00","311.000","132.000","0.600","19.000","0.900","981.000","","0.000","-99.000","-99.000","-99.000","19.600","","18.700",""
"C0R700","2020-04-30 03:00:00","19.000","49.000","2.700","23.600","0.670","1013.900","","0.000","-99.000","-99.000","-99.000","24.700","","23.600",""
"C0R780","2020-04-30 03:00:00","72.000","347.000","5.400","23.300","0.800","1009.000","","0.000","-99.000","-99.000","-99.000","23.900","","23.100",""
"C0R620","2020-04-30 03:00:00","34.000","61.000","2.100","24.800","0.780","1012.300","","0.000","-99.000","-99.000","-99.000","24.900","","24.700",""
"C0C660","2020-04-30 03:00:00","176.000","199.000","1.200","20.500","0.820","996.100","","0.000","-99.000","-99.000","-99.000","20.800","","20.500",""
"C0SA10","2020-04-30 03:00:00","411.000","338.000","0.700","19.400","0.870","970.500","","0.000","-99.000","-99.000","-99.000","19.600","","18.400",""
"C0M740","2020-04-30 03:00:00","15.000","359.000","0.400","21.000","0.950","1013.500","","0.000","-99.000","-99.000","-99.000","21.900","","21.000",""
"C0K460","2020-04-30 03:00:00","60.000","0.000","0.000","22.000","0.880","1008.200","","0.000","-99.000","-99.000","-99.000","22.600","","21.900",""
"C0X100","2020-04-30 03:00:00","10.000","351.000","1.100","24.100","0.950","1012.600","","0.000","-99.000","-99.000","-99.000","24.400","","24.100",""
"C0K560","2020-04-30 03:00:00","117.000","111.000","0.400","19.700","0.900","1003.200","","0.000","-99.000","-99.000","-99.000","20.500","","19.600",""
"C0R150","2020-04-30 03:00:00","105.000","99.000","1.400","22.200","0.990","1002.600","","0.000","-99.000","-99.000","-99.000","23.100","","22.200",""
"C0S690","2020-04-30 03:00:00","522.000","0.000","0.100","18.900","0.870","958.100","","0.000","-99.000","-99.000","-99.000","19.000","","18.200",""
"C0U870","2020-04-30 03:00:00","474.000","0.000","0.000","17.800","0.870","963.900","","0.000","-99.000","-99.000","-99.000","18.100","","17.700",""
"C0A520","2020-04-30 03:00:00","48.000","271.000","0.300","20.000","0.870","1010.900","","0.000","-99.000","-99.000","-99.000","21.100","","20.000",""
"C0X130","2020-04-30 03:00:00","27.000","0.000","0.000","22.700","0.900","1012.000","","0.000","-99.000","-99.000","-99.000","23.400","","22.600",""
"C0V400","2020-04-30 03:00:00","56.000","74.000","0.700","22.500","0.940","1008.700","","0.000","-99.000","-99.000","-99.000","23.300","","22.400",""
"C0UA40","2020-04-30 03:00:00","1121.000","200.000","1.500","14.500","0.950","892.800","","0.000","-99.000","-99.000","-99.000","15.200","","14.000",""
"C0G720","2020-04-30 03:00:00","50.000","0.000","0.200","21.300","0.900","1009.900","","0.000","-99.000","-99.000","-99.000","21.700","","21.000",""
"C0G890","2020-04-30 03:00:00","24.000","80.000","0.300","22.500","1.000","1012.900","","0.000","-99.000","-99.000","-99.000","23.100","","22.500",""
"C0I540","2020-04-30 03:00:00","3344.000","-99.000","-99.000","2.200","0.550","684.500","","-99.000","-99.000","-99.000","-99.000","3.100","","1.800",""
"C0K390","2020-04-30 03:00:00","31.000","323.000","0.400","21.300","0.950","1012.400","","0.000","-99.000","-99.000","-99.000","21.700","","21.200",""
"C0R730","2020-04-30 03:00:00","163.000","67.000","3.800","22.200","0.810","997.600","","0.000","-99.000","-99.000","-99.000","22.500","","22.200",""
"C0T9A0","2020-04-30 03:00:00","498.000","0.000","0.000","17.700","0.990","961.400","","0.000","-99.000","-99.000","-99.000","17.900","","16.800",""
"C0AH40","2020-04-30 03:00:00","426.000","350.000","1.300","19.700","0.840","964.200","","0.000","-99.000","-99.000","-99.000","21.000","","19.000",""
"C0X280","2020-04-30 03:00:00","22.000","42.000","0.700","22.100","0.910","1013.700","","0.000","-99.000","-99.000","-99.000","22.800","","22.100",""
"C0V620","2020-04-30 03:00:00","18.000","82.000","0.700","23.200","0.990","1013.500","","0.000","-99.000","-99.000","-99.000","24.400","","23.200",""
"C0H960","2020-04-30 03:00:00","120.000","192.000","1.800","21.700","0.840","1000.900","","0.000","-99.000","-99.000","-99.000","22.400","","21.700",""
"C0M530","2020-04-30 03:00:00","1385.000","0.000","0.000","14.100","0.960","871.400","","0.000","-99.000","-99.000","-99.000","15.100","","13.900",""
"C0R170","2020-04-30 03:00:00","26.000","30.000","0.600","22.600","1.000","1012.800","","0.000","-99.000","-99.000","-99.000","23.700","","22.600",""
"C0I420","2020-04-30 03:00:00","305.000","287.000","0.400","18.000","0.890","981.700","","0.000","-99.000","-99.000","-99.000","20.000","","18.000",""
"C0A640","2020-04-30 03:00:00","241.000","0.000","0.000","19.800","0.780","990.900","","0.000","-99.000","-99.000","-99.000","21.600","","19.800",""
"C0A930","2020-04-30 03:00:00","216.000","324.000","1.300","18.400","0.910","989.700","","0.000","-99.000","-99.000","-99.000","23.800","","18.200",""
"C0F9M0","2020-04-30 03:00:00","230.000","36.000","0.300","20.700","0.920","989.600","","0.000","-99.000","-99.000","-99.000","22.000","","20.700",""
"C0AC40","2020-04-30 03:00:00","1079.000","250.000","5.000","14.600","0.910","896.300","","0.000","-99.000","-99.000","-99.000","15.300","","14.300",""
"C0AI00","2020-04-30 03:00:00","188.000","0.000","0.000","20.200","0.830","995.400","","0.000","-99.000","-99.000","-99.000","20.900","","20.100",""
"C0T9M0","2020-04-30 03:00:00","92.000","299.000","1.900","20.900","0.880","1008.400","","0.000","-99.000","-99.000","-99.000","21.200","","20.200",""
"C0S960","2020-04-30 03:00:00","32.000","225.000","1.600","22.400","0.760","1012.900","","0.000","7.200","256.000","","22.800","","21.900",""
"C0K430","2020-04-30 03:00:00","30.000","0.000","0.000","20.600","0.990","1013.500","","0.000","-99.000","-99.000","-99.000","21.300","","20.500",""
"C0Z170","2020-04-30 03:00:00","199.000","266.000","0.800","19.400","0.980","996.600","","0.000","-99.000","-99.000","-99.000","20.000","","19.300",""
"C0Z100","2020-04-30 03:00:00","36.000","0.000","0.000","18.200","0.990","1015.200","","0.000","-99.000","-99.000","-99.000","20.200","","18.200",""
"C0U710","2020-04-30 03:00:00","1942.000","0.000","0.000","9.000","0.950","810.900","","0.000","-99.000","-99.000","-99.000","10.400","","9.000",""
"C0SA30","2020-04-30 03:00:00","92.000","296.000","1.300","21.800","0.830","1007.300","","0.000","-99.000","-99.000","-99.000","22.000","","21.300",""
"C0V500","2020-04-30 03:00:00","6.000","20.000","0.500","24.700","0.850","1013.100","","0.000","-99.000","-99.000","-99.000","24.900","","24.700",""
"CM0160","2020-04-30 03:00:00","159.000","143.000","0.300","19.900","0.840","999.400","","0.000","-99.000","-99.000","-99.000","21.200","","19.800",""
"C0V350","2020-04-30 03:00:00","36.000","262.000","0.700","21.400","0.940","1012.600","","0.000","-99.000","-99.000","-99.000","22.200","","21.400",""
"C0W120","2020-04-30 03:00:00","58.000","2.000","2.200","21.300","0.880","1009.700","","0.000","-99.000","-99.000","-99.000","21.500","","21.000",""
"C0R470","2020-04-30 03:00:00","103.000","49.000","0.300","22.200","0.990","1004.500","","0.000","-99.000","-99.000","-99.000","22.900","","22.200",""
"C0M770","2020-04-30 03:00:00","164.000","0.000","0.000","21.400","0.890","996.700","","0.000","-99.000","-99.000","-99.000","22.200","","21.400",""
"C0S930","2020-04-30 03:00:00","248.000","257.000","1.700","19.400","0.880","989.600","","0.000","-99.000","-99.000","-99.000","19.500","","18.900",""
"C0F9Y0","2020-04-30 03:00:00","3313.000","231.000","3.600","6.700","0.280","688.200","","0.000","-99.000","-99.000","-99.000","7.600","","6.200",""
"C0E790","2020-04-30 03:00:00","344.000","142.000","0.400","19.400","1.000","976.600","","0.000","-99.000","-99.000","-99.000","20.200","","19.400",""
"C0O810","2020-04-30 03:00:00","161.000","315.000","0.300","21.500","0.990","998.100","","0.000","-99.000","-99.000","-99.000","22.700","","21.500",""
"C0R520","2020-04-30 03:00:00","18.000","10.000","1.700","23.400","0.920","1013.700","","0.000","-99.000","-99.000","-99.000","24.700","","23.400",""
